Sessione;Elezione;Nome_Elezione;Sezione;Municipio;Lista;Voti
2024-06-08;1;Elezione del Parlamento Europeo;28;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;28;1;Stati Uniti D'Europa;44
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Alleanza Verdi e Sinistra;62
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Azione - Siamo Europei;32
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Forza Italia - Noi Moderati - PPE;44
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Fratelli D'Italia;168
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Lega Salvini Premier;50
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Movimento 5 Stelle;42
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Pace Terra Dignità;18
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Partito Democratico;140
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;29;5;Stati Uniti D'Europa;29
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Alleanza Verdi e Sinistra;41
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Azione - Siamo Europei;25
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Fratelli D'Italia;90
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Lega Salvini Premier;25
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Libertà;5
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Movimento 5 Stelle;29
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Partito Democratico;84
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;30;8;Stati Uniti D'Europa;15
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Alleanza Verdi e Sinistra;71
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Azione - Siamo Europei;16
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Forza Italia - Noi Moderati - PPE;22
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Fratelli D'Italia;70
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Lega Salvini Premier;13
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Movimento 5 Stelle;32
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Partito Democratico;126
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;31;8;Stati Uniti D'Europa;13
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Alleanza Verdi e Sinistra;81
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Azione - Siamo Europei;30
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Forza Italia - Noi Moderati - PPE;64
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Fratelli D'Italia;126
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Lega Salvini Premier;51
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Movimento 5 Stelle;34
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Pace Terra Dignità;20
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Partito Democratico;191
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;32;3;Stati Uniti D'Europa;43
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Alleanza Verdi e Sinistra;45
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Alternativa Popolare;3
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Azione - Siamo Europei;14
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Forza Italia - Noi Moderati - PPE;26
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Fratelli D'Italia;55
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Lega Salvini Premier;13
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Movimento 5 Stelle;17
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Pace Terra Dignità;15
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Partito Democratico;84
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;33;6;Stati Uniti D'Europa;12
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Alleanza Verdi e Sinistra;3
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Azione - Siamo Europei;0
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Forza Italia - Noi Moderati - PPE;7
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Fratelli D'Italia;8
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Lega Salvini Premier;2
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Movimento 5 Stelle;2
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Pace Terra Dignità;0
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Partito Democratico;12
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;34;7;Stati Uniti D'Europa;2
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Alleanza Verdi e Sinistra;39
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Azione - Siamo Europei;29
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Forza Italia - Noi Moderati - PPE;23
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Fratelli D'Italia;112
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Lega Salvini Premier;18
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Movimento 5 Stelle;26
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Partito Democratico;161
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;35;4;Stati Uniti D'Europa;20
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Alleanza Verdi e Sinistra;31
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Azione - Siamo Europei;69
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Forza Italia - Noi Moderati - PPE;47
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Fratelli D'Italia;105
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Lega Salvini Premier;19
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Movimento 5 Stelle;13
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Pace Terra Dignità;0
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Partito Democratico;127
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;36;1;Stati Uniti D'Europa;75
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Alleanza Verdi e Sinistra;58
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Alternativa Popolare;6
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Azione - Siamo Europei;26
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Forza Italia - Noi Moderati - PPE;33
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Fratelli D'Italia;152
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Lega Salvini Premier;38
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Libertà;5
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Movimento 5 Stelle;38
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Partito Democratico;120
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;37;7;Stati Uniti D'Europa;10
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Alleanza Verdi e Sinistra;38
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Azione - Siamo Europei;24
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Forza Italia - Noi Moderati - PPE;43
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Fratelli D'Italia;112
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Lega Salvini Premier;32
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Libertà;6
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Movimento 5 Stelle;36
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Pace Terra Dignità;12
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Partito Democratico;195
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;38;7;Stati Uniti D'Europa;33
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Alleanza Verdi e Sinistra;23
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Alternativa Popolare;3
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Azione - Siamo Europei;58
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Forza Italia - Noi Moderati - PPE;52
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Fratelli D'Italia;94
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Lega Salvini Premier;21
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Movimento 5 Stelle;12
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Partito Democratico;139
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;39;1;Stati Uniti D'Europa;60
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Alleanza Verdi e Sinistra;45
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Azione - Siamo Europei;29
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Forza Italia - Noi Moderati - PPE;41
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Fratelli D'Italia;97
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Lega Salvini Premier;30
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Libertà;6
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Movimento 5 Stelle;17
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Partito Democratico;181
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;40;4;Stati Uniti D'Europa;28
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Alleanza Verdi e Sinistra;45
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Azione - Siamo Europei;54
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Forza Italia - Noi Moderati - PPE;48
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Fratelli D'Italia;86
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Lega Salvini Premier;20
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Movimento 5 Stelle;9
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Pace Terra Dignità;6
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Partito Democratico;139
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;41;1;Stati Uniti D'Europa;48
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Alleanza Verdi e Sinistra;38
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Azione - Siamo Europei;30
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Forza Italia - Noi Moderati - PPE;34
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Fratelli D'Italia;94
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Lega Salvini Premier;17
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Movimento 5 Stelle;18
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Partito Democratico;161
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;42;6;Stati Uniti D'Europa;32
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Alleanza Verdi e Sinistra;19
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Azione - Siamo Europei;42
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Forza Italia - Noi Moderati - PPE;64
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Fratelli D'Italia;75
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Lega Salvini Premier;11
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Movimento 5 Stelle;11
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Pace Terra Dignità;3
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Partito Democratico;76
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;43;1;Stati Uniti D'Europa;41
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Alleanza Verdi e Sinistra;32
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Azione - Siamo Europei;47
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Forza Italia - Noi Moderati - PPE;52
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Fratelli D'Italia;98
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Lega Salvini Premier;19
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Movimento 5 Stelle;10
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Partito Democratico;133
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;44;1;Stati Uniti D'Europa;37
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Alleanza Verdi e Sinistra;2
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Azione - Siamo Europei;0
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Forza Italia - Noi Moderati - PPE;9
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Fratelli D'Italia;12
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Lega Salvini Premier;4
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Movimento 5 Stelle;1
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Pace Terra Dignità;1
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Partito Democratico;7
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;45;7;Stati Uniti D'Europa;1
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Alleanza Verdi e Sinistra;18
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Azione - Siamo Europei;59
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Forza Italia - Noi Moderati - PPE;92
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Fratelli D'Italia;113
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Lega Salvini Premier;22
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Movimento 5 Stelle;7
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Pace Terra Dignità;15
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Partito Democratico;119
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;46;1;Stati Uniti D'Europa;64
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Alleanza Verdi e Sinistra;20
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Azione - Siamo Europei;56
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Forza Italia - Noi Moderati - PPE;58
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Fratelli D'Italia;73
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Lega Salvini Premier;22
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Movimento 5 Stelle;10
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Partito Democratico;68
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Rassemblement Valdôtain;2
2024-06-08;1;Elezione del Parlamento Europeo;47;1;Stati Uniti D'Europa;49
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Alleanza Verdi e Sinistra;19
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Azione - Siamo Europei;39
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Forza Italia - Noi Moderati - PPE;56
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Fratelli D'Italia;87
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Lega Salvini Premier;17
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Movimento 5 Stelle;12
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Pace Terra Dignità;4
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Partito Democratico;79
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;48;1;Stati Uniti D'Europa;74
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Alleanza Verdi e Sinistra;0
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Azione - Siamo Europei;1
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Forza Italia - Noi Moderati - PPE;2
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Fratelli D'Italia;8
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Lega Salvini Premier;2
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Movimento 5 Stelle;1
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Pace Terra Dignità;0
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Partito Democratico;6
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;49;7;Stati Uniti D'Europa;3
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Alleanza Verdi e Sinistra;4
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Azione - Siamo Europei;1
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Forza Italia - Noi Moderati - PPE;6
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Fratelli D'Italia;15
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Lega Salvini Premier;9
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Movimento 5 Stelle;4
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Pace Terra Dignità;0
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Partito Democratico;12
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;50;8;Stati Uniti D'Europa;1
